"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Africa +","11","Stocks","2007","Head","25208752.00000","A "
"Africa +","11","Stocks","2006","Head","24230087.00000","A "
"Africa +","11","Stocks","2005","Head","23605980.00000","A "
"Africa +","11","Stocks","2004","Head","22378677.00000","A "
"Africa +","11","Stocks","2003","Head","21464445.00000","A "
"Africa +","11","Stocks","2002","Head","21413841.00000","A "
"Africa +","11","Stocks","2001","Head","20076078.00000","A "
"Africa +","11","Stocks","2000","Head","19573229.00000","A "
"Africa +","11","Stocks","1999","Head","18824244.00000","A "
"Africa +","11","Stocks","1998","Head","19031119.00000","A "
"Africa +","11","Stocks","1997","Head","18879959.00000","A "
"Africa +","11","Stocks","1996","Head","18287004.00000","A "
"Africa +","11","Stocks","1995","Head","18121687.00000","A "
"Africa +","11","Stocks","1994","Head","17674766.00000","A "
"Africa +","11","Stocks","1993","Head","17305821.00000","A "
"Africa +","11","Stocks","1992","Head","17122906.00000","A "
"Africa +","11","Stocks","1991","Head","16771260.00000","A "
"Africa +","11","Stocks","1990","Head","16453331.00000","A "
"Africa +","11","Stocks","1989","Head","15352430.00000","A "
"Africa +","11","Stocks","1988","Head","14139952.00000","A "
"Africa +","11","Stocks","1987","Head","13752551.00000","A "
"Africa +","11","Stocks","1986","Head","13162290.00000","A "
"Africa +","11","Stocks","1985","Head","11968304.00000","A "
"Africa +","11","Stocks","1984","Head","11057503.00000","A "
"Africa +","11","Stocks","1983","Head","10564971.00000","A "
"Africa +","11","Stocks","1982","Head","10449030.00000","A "
"Africa +","11","Stocks","1981","Head","10738582.00000","A "
"Africa +","11","Stocks","1980","Head","10172746.00000","A "
"Africa +","11","Stocks","1979","Head","9683490.00000","A "
"Africa +","11","Stocks","1978","Head","9427969.00000","A "
"Africa +","11","Stocks","1977","Head","9001468.00000","A "
"Africa +","11","Stocks","1976","Head","8567008.00000","A "
"Africa +","11","Stocks","1975","Head","8144108.00000","A "
"Africa +","11","Stocks","1974","Head","7907838.00000","A "
"Africa +","11","Stocks","1973","Head","7820543.00000","A "
"Africa +","11","Stocks","1972","Head","7742941.00000","A "
"Africa +","11","Stocks","1971","Head","7379821.00000","A "
"Africa +","11","Stocks","1970","Head","7208400.00000","A "
"Africa +","11","Stocks","1969","Head","7113065.00000","A "
"Africa +","11","Stocks","1968","Head","6712698.00000","A "
"Africa +","11","Stocks","1967","Head","6329910.00000","A "
"Africa +","11","Stocks","1966","Head","6224684.00000","A "
"Africa +","11","Stocks","1965","Head","6172668.00000","A "
"Africa +","11","Stocks","1964","Head","6192182.00000","A "
"Africa +","11","Stocks","1963","Head","5960056.00000","A "
"Africa +","11","Stocks","1962","Head","5814898.00000","A "
"Africa +","11","Stocks","1961","Head","5667825.00000","A "
"Albania","11","Stocks","2007","Head","147000.00000",""
"Albania","11","Stocks","2006","Head","152000.00000",""
"Albania","11","Stocks","2005","Head","147000.00000",""
"Albania","11","Stocks","2004","Head","143100.00000",""
"Albania","11","Stocks","2003","Head","132000.00000",""
"Albania","11","Stocks","2002","Head","114000.00000",""
"Albania","11","Stocks","2001","Head","106000.00000",""
"Albania","11","Stocks","2000","Head","103000.00000",""
"Albania","11","Stocks","1999","Head","81000.00000",""
"Albania","11","Stocks","1998","Head","83000.00000",""
"Albania","11","Stocks","1997","Head","97000.00000",""
"Albania","11","Stocks","1996","Head","98000.00000",""
"Albania","11","Stocks","1995","Head","100000.00000",""
"Albania","11","Stocks","1994","Head","98100.00000",""
"Albania","11","Stocks","1993","Head","92800.00000",""
"Albania","11","Stocks","1992","Head","90300.00000",""
"Albania","11","Stocks","1991","Head","147500.00000",""
"Albania","11","Stocks","1990","Head","219700.00000",""
"Albania","11","Stocks","1989","Head","181000.00000",""
"Albania","11","Stocks","1988","Head","196000.00000",""
"Albania","11","Stocks","1987","Head","214000.00000",""
"Albania","11","Stocks","1986","Head","209000.00000",""
"Albania","11","Stocks","1985","Head","204000.00000",""
"Albania","11","Stocks","1984","Head","200000.00000","F "
"Albania","11","Stocks","1983","Head","200000.00000","F "
"Albania","11","Stocks","1982","Head","204600.00000","F "
"Albania","11","Stocks","1981","Head","186000.00000","F "
"Albania","11","Stocks","1980","Head","174300.00000",""
"Albania","11","Stocks","1979","Head","160600.00000","F "
"Albania","11","Stocks","1978","Head","148900.00000","F "
"Albania","11","Stocks","1977","Head","140100.00000","F "
"Albania","11","Stocks","1976","Head","132200.00000","F "
"Albania","11","Stocks","1975","Head","126200.00000","F "
"Albania","11","Stocks","1974","Head","122200.00000","F "
"Albania","11","Stocks","1973","Head","119500.00000","F "
"Albania","11","Stocks","1972","Head","116700.00000",""
"Albania","11","Stocks","1971","Head","114800.00000",""
"Albania","11","Stocks","1970","Head","116400.00000",""
"Albania","11","Stocks","1969","Head","113600.00000",""
"Albania","11","Stocks","1968","Head","115500.00000",""
"Albania","11","Stocks","1967","Head","137400.00000",""
"Albania","11","Stocks","1966","Head","140600.00000",""
"Albania","11","Stocks","1965","Head","146600.00000",""
"Albania","11","Stocks","1964","Head","111500.00000",""
"Albania","11","Stocks","1963","Head","108000.00000",""
"Albania","11","Stocks","1962","Head","128100.00000",""
"Albania","11","Stocks","1961","Head","130400.00000",""
"Algeria","11","Stocks","2007","Head","5700.00000","F "
"Algeria","11","Stocks","2006","Head","5700.00000","F "
"Algeria","11","Stocks","2005","Head","5700.00000","F "
"Algeria","11","Stocks","2004","Head","5700.00000","F "
"Algeria","11","Stocks","2003","Head","5700.00000","F "
"Algeria","11","Stocks","2002","Head","5700.00000","F "
"Algeria","11","Stocks","2001","Head","5700.00000","F "
"Algeria","11","Stocks","2000","Head","5700.00000","F "
"Algeria","11","Stocks","1999","Head","5700.00000","F "
"Algeria","11","Stocks","1998","Head","5700.00000","F "
"Algeria","11","Stocks","1997","Head","5700.00000","F "
"Algeria","11","Stocks","1996","Head","5700.00000","F "
"Algeria","11","Stocks","1995","Head","5700.00000","F "
"Algeria","11","Stocks","1994","Head","5700.00000","F "
"Algeria","11","Stocks","1993","Head","5500.00000","F "
"Algeria","11","Stocks","1992","Head","5500.00000","F "
"Algeria","11","Stocks","1991","Head","5400.00000","F "
"Algeria","11","Stocks","1990","Head","5300.00000","F "
"Algeria","11","Stocks","1989","Head","5200.00000","F "
"Algeria","11","Stocks","1988","Head","5200.00000","F "
"Algeria","11","Stocks","1987","Head","5100.00000","F "
"Algeria","11","Stocks","1986","Head","5000.00000","F "
"Algeria","11","Stocks","1985","Head","4900.00000","F "
"Algeria","11","Stocks","1984","Head","4800.00000","F "
"Algeria","11","Stocks","1983","Head","4700.00000","F "
"Algeria","11","Stocks","1982","Head","4600.00000","F "
"Algeria","11","Stocks","1981","Head","4600.00000","F "
"Algeria","11","Stocks","1980","Head","4500.00000","F "
"Algeria","11","Stocks","1979","Head","4300.00000","F "
"Algeria","11","Stocks","1978","Head","4200.00000","F "
"Algeria","11","Stocks","1977","Head","4100.00000","F "
"Algeria","11","Stocks","1976","Head","4100.00000","F "
"Algeria","11","Stocks","1975","Head","4000.00000","F "
"Algeria","11","Stocks","1974","Head","4000.00000","F "
"Algeria","11","Stocks","1973","Head","4100.00000","F "
"Algeria","11","Stocks","1972","Head","4000.00000","F "
"Algeria","11","Stocks","1971","Head","4000.00000","F "
"Algeria","11","Stocks","1970","Head","4000.00000",""
"Algeria","11","Stocks","1969","Head","4000.00000",""
"Algeria","11","Stocks","1968","Head","2000.00000",""
"Algeria","11","Stocks","1967","Head","2000.00000",""
"Algeria","11","Stocks","1966","Head","3000.00000",""
"Algeria","11","Stocks","1965","Head","4000.00000",""
"Algeria","11","Stocks","1964","Head","3800.00000",""
"Algeria","11","Stocks","1963","Head","3000.00000","F "
"Algeria","11","Stocks","1962","Head","3000.00000","F "
"Algeria","11","Stocks","1961","Head","3000.00000","F "
"American Samoa","11","Stocks","2007","Head","10500.00000","F "
"American Samoa","11","Stocks","2006","Head","10500.00000","F "
"American Samoa","11","Stocks","2005","Head","10500.00000","F "
"American Samoa","11","Stocks","2004","Head","10500.00000","F "
"American Samoa","11","Stocks","2003","Head","10500.00000","F "
"American Samoa","11","Stocks","2002","Head","10500.00000","F "
"American Samoa","11","Stocks","2001","Head","10500.00000","F "
"American Samoa","11","Stocks","2000","Head","10500.00000","F "
"American Samoa","11","Stocks","1999","Head","10500.00000","F "
"American Samoa","11","Stocks","1998","Head","10500.00000","F "
"American Samoa","11","Stocks","1997","Head","10500.00000","F "
"American Samoa","11","Stocks","1996","Head","10500.00000","F "
"American Samoa","11","Stocks","1995","Head","10500.00000","F "
"American Samoa","11","Stocks","1994","Head","10500.00000","F "
"American Samoa","11","Stocks","1993","Head","10500.00000","F "
"American Samoa","11","Stocks","1992","Head","10500.00000","F "
"American Samoa","11","Stocks","1991","Head","10500.00000","F "
"American Samoa","11","Stocks","1990","Head","10500.00000","F "
"American Samoa","11","Stocks","1989","Head","13003.00000",""
"American Samoa","11","Stocks","1988","Head","13000.00000","F "
"American Samoa","11","Stocks","1987","Head","12800.00000","F "
"American Samoa","11","Stocks","1986","Head","12500.00000","F "
"American Samoa","11","Stocks","1985","Head","12300.00000","F "
"American Samoa","11","Stocks","1984","Head","12000.00000","F "
"American Samoa","11","Stocks","1983","Head","11500.00000","F "
"American Samoa","11","Stocks","1982","Head","11000.00000","F "
"American Samoa","11","Stocks","1981","Head","10500.00000","F "
"American Samoa","11","Stocks","1980","Head","10320.00000",""
"American Samoa","11","Stocks","1979","Head","10300.00000","F "
"American Samoa","11","Stocks","1978","Head","10200.00000","F "
"American Samoa","11","Stocks","1977","Head","10100.00000","F "
"American Samoa","11","Stocks","1976","Head","10000.00000","F "
"American Samoa","11","Stocks","1975","Head","9900.00000","F "
"American Samoa","11","Stocks","1974","Head","9800.00000","F "
"American Samoa","11","Stocks","1973","Head","9700.00000","F "
"American Samoa","11","Stocks","1972","Head","9650.00000","F "
"American Samoa","11","Stocks","1971","Head","9600.00000","F "
"American Samoa","11","Stocks","1970","Head","9560.00000",""
"American Samoa","11","Stocks","1969","Head","9560.00000","F "
"American Samoa","11","Stocks","1968","Head","9560.00000","F "
"American Samoa","11","Stocks","1967","Head","10200.00000","F "
"American Samoa","11","Stocks","1966","Head","14000.00000","F "
"American Samoa","11","Stocks","1965","Head","14600.00000","F "
"American Samoa","11","Stocks","1964","Head","13200.00000","F "
"American Samoa","11","Stocks","1963","Head","10060.00000",""
"American Samoa","11","Stocks","1962","Head","7000.00000",""
"American Samoa","11","Stocks","1961","Head","7793.00000",""
"Americas +","11","Stocks","2007","Head","154442269.00000","A "
"Americas +","11","Stocks","2006","Head","153380918.00000","A "
"Americas +","11","Stocks","2005","Head","148884674.00000","A "
"Americas +","11","Stocks","2004","Head","146144787.00000","A "
"Americas +","11","Stocks","2003","Head","143082305.00000","A "
"Americas +","11","Stocks","2002","Head","143071190.00000","A "
"Americas +","11","Stocks","2001","Head","144671324.00000","A "
"Americas +","11","Stocks","2000","Head","141681094.00000","A "
"Americas +","11","Stocks","1999","Head","142940128.00000","A "
"Americas +","11","Stocks","1998","Head","143675909.00000","A "
"Americas +","11","Stocks","1997","Head","138856292.00000","A "
"Americas +","11","Stocks","1996","Head","140737789.00000","A "
"Americas +","11","Stocks","1995","Head","149480626.00000","A "
"Americas +","11","Stocks","1994","Head","147324334.00000","A "
"Americas +","11","Stocks","1993","Head","146551213.00000","A "
"Americas +","11","Stocks","1992","Head","145189993.00000","A "
"Americas +","11","Stocks","1991","Head","139648593.00000","A "
"Americas +","11","Stocks","1990","Head","136977161.00000","A "
"Americas +","11","Stocks","1989","Head","139504630.00000","A "
"Americas +","11","Stocks","1988","Head","138859504.00000","A "
"Americas +","11","Stocks","1987","Head","136871783.00000","A "
"Americas +","11","Stocks","1986","Head","137824891.00000","A "
"Americas +","11","Stocks","1985","Head","138375991.00000","A "
"Americas +","11","Stocks","1984","Head","143888217.00000","A "
"Americas +","11","Stocks","1983","Head","140003140.00000","A "
"Americas +","11","Stocks","1982","Head","143738028.00000","A "
"Americas +","11","Stocks","1981","Head","148301683.00000","A "
"Americas +","11","Stocks","1980","Head","152687554.00000","A "
"Americas +","11","Stocks","1979","Head","145362539.00000","A "
"Americas +","11","Stocks","1978","Head","136726169.00000","A "
"Americas +","11","Stocks","1977","Head","134499710.00000","A "
"Americas +","11","Stocks","1976","Head","127926520.00000","A "
"Americas +","11","Stocks","1975","Head","132320664.00000","A "
"Americas +","11","Stocks","1974","Head","136716578.00000","A "
"Americas +","11","Stocks","1973","Head","134394541.00000","A "
"Americas +","11","Stocks","1972","Head","136013513.00000","A "
"Americas +","11","Stocks","1971","Head","139857031.00000","A "
"Americas +","11","Stocks","1970","Head","126442500.00000","A "
"Americas +","11","Stocks","1969","Head","127738536.00000","A "
"Americas +","11","Stocks","1968","Head","124259775.00000","A "
"Americas +","11","Stocks","1967","Head","122131332.00000","A "
"Americas +","11","Stocks","1966","Head","113521572.00000","A "
"Americas +","11","Stocks","1965","Head","118442343.00000","A "
"Americas +","11","Stocks","1964","Head","122131003.00000","A "
"Americas +","11","Stocks","1963","Head","120393058.00000","A "
"Americas +","11","Stocks","1962","Head","117735358.00000","A "
"Americas +","11","Stocks","1961","Head","110818645.00000","A "
"Angola","11","Stocks","2007","Head","782000.00000","F "
"Angola","11","Stocks","2006","Head","780000.00000","F "
"Angola","11","Stocks","2005","Head","780000.00000","F "
"Angola","11","Stocks","2004","Head","780000.00000","F "
"Angola","11","Stocks","2003","Head","780000.00000","F "
"Angola","11","Stocks","2002","Head","780000.00000","F "
"Angola","11","Stocks","2001","Head","800000.00000","F "
"Angola","11","Stocks","2000","Head","800000.00000","F "
"Angola","11","Stocks","1999","Head","800000.00000","F "
"Angola","11","Stocks","1998","Head","810000.00000","F "
"Angola","11","Stocks","1997","Head","820000.00000","F "
"Angola","11","Stocks","1996","Head","810000.00000","F "
"Angola","11","Stocks","1995","Head","800000.00000",""
"Angola","11","Stocks","1994","Head","790000.00000","F "
"Angola","11","Stocks","1993","Head","800000.00000","F "
"Angola","11","Stocks","1992","Head","810000.00000",""
"Angola","11","Stocks","1991","Head","805000.00000",""
"Angola","11","Stocks","1990","Head","800000.00000",""
"Angola","11","Stocks","1989","Head","800000.00000",""
"Angola","11","Stocks","1988","Head","770000.00000","F "
"Angola","11","Stocks","1987","Head","770000.00000","F "
"Angola","11","Stocks","1986","Head","750000.00000","F "
"Angola","11","Stocks","1985","Head","725000.00000","F "
"Angola","11","Stocks","1984","Head","700000.00000","F "
"Angola","11","Stocks","1983","Head","675000.00000","F "
"Angola","11","Stocks","1982","Head","650000.00000","F "
"Angola","11","Stocks","1981","Head","625000.00000","F "
"Angola","11","Stocks","1980","Head","600000.00000","F "
"Angola","11","Stocks","1979","Head","575000.00000","F "
"Angola","11","Stocks","1978","Head","500000.00000","F "
"Angola","11","Stocks","1977","Head","475000.00000","F "
"Angola","11","Stocks","1976","Head","450000.00000","F "
"Angola","11","Stocks","1975","Head","425000.00000","F "
"Angola","11","Stocks","1974","Head","400000.00000","F "
"Angola","11","Stocks","1973","Head","375000.00000","F "
"Angola","11","Stocks","1972","Head","350000.00000","F "
"Angola","11","Stocks","1971","Head","332000.00000",""
"Angola","11","Stocks","1970","Head","324018.00000",""
"Angola","11","Stocks","1969","Head","318000.00000","F "
"Angola","11","Stocks","1968","Head","314677.00000",""
"Angola","11","Stocks","1967","Head","312000.00000","F "
"Angola","11","Stocks","1966","Head","310000.00000","F "
"Angola","11","Stocks","1965","Head","307000.00000","F "
"Angola","11","Stocks","1964","Head","305000.00000","F "
"Angola","11","Stocks","1963","Head","300000.00000",""
"Angola","11","Stocks","1962","Head","298000.00000","F "
"Angola","11","Stocks","1961","Head","296850.00000","F "
"Antigua and Barbuda","11","Stocks","2007","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","2006","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","2005","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","2004","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","2003","Head","2700.00000","F "
"Antigua and Barbuda","11","Stocks","2002","Head","2600.00000","F "
"Antigua and Barbuda","11","Stocks","2001","Head","2600.00000","F "
"Antigua and Barbuda","11","Stocks","2000","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1999","Head","4500.00000","F "
"Antigua and Barbuda","11","Stocks","1998","Head","4000.00000","F "
"Antigua and Barbuda","11","Stocks","1997","Head","3500.00000","F "
"Antigua and Barbuda","11","Stocks","1996","Head","3000.00000","F "
"Antigua and Barbuda","11","Stocks","1995","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1994","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1993","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1992","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1991","Head","2300.00000","F "
"Antigua and Barbuda","11","Stocks","1990","Head","2300.00000","F "
"Antigua and Barbuda","11","Stocks","1989","Head","2200.00000","F "
"Antigua and Barbuda","11","Stocks","1988","Head","2700.00000","F "
"Antigua and Barbuda","11","Stocks","1987","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1986","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1985","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1984","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1983","Head","2200.00000","F "
"Antigua and Barbuda","11","Stocks","1982","Head","1800.00000","F "
"Antigua and Barbuda","11","Stocks","1981","Head","1700.00000","F "
"Antigua and Barbuda","11","Stocks","1980","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","1979","Head","2700.00000","F "
"Antigua and Barbuda","11","Stocks","1978","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1977","Head","2200.00000","F "
"Antigua and Barbuda","11","Stocks","1976","Head","1400.00000","F "
"Antigua and Barbuda","11","Stocks","1975","Head","1400.00000","F "
"Antigua and Barbuda","11","Stocks","1974","Head","1800.00000","F "
"Antigua and Barbuda","11","Stocks","1973","Head","3700.00000","F "
"Antigua and Barbuda","11","Stocks","1972","Head","3700.00000","F "
"Antigua and Barbuda","11","Stocks","1971","Head","4500.00000",""
"Antigua and Barbuda","11","Stocks","1970","Head","3400.00000","F "
"Antigua and Barbuda","11","Stocks","1969","Head","3300.00000","F "
"Antigua and Barbuda","11","Stocks","1968","Head","3300.00000","F "
"Antigua and Barbuda","11","Stocks","1967","Head","3000.00000","F "
"Antigua and Barbuda","11","Stocks","1966","Head","2800.00000","F "
"Antigua and Barbuda","11","Stocks","1965","Head","2600.00000","F "
"Antigua and Barbuda","11","Stocks","1964","Head","2500.00000","F "
"Antigua and Barbuda","11","Stocks","1963","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1962","Head","2400.00000","F "
"Antigua and Barbuda","11","Stocks","1961","Head","2350.00000",""
"Argentina","11","Stocks","2007","Head","2270000.00000","F "
"Argentina","11","Stocks","2006","Head","2260000.00000","F "
"Argentina","11","Stocks","2005","Head","1830000.00000","F "
"Argentina","11","Stocks","2004","Head","1490000.00000","F "
"Argentina","11","Stocks","2003","Head","1500000.00000","F "
"Argentina","11","Stocks","2002","Head","1600000.00000","F "
"Argentina","11","Stocks","2001","Head","1700000.00000","F "
"Argentina","11","Stocks","2000","Head","1750000.00000","F "
"Argentina","11","Stocks","1999","Head","1725000.00000","F "
"Argentina","11","Stocks","1998","Head","3500000.00000","F "
"Argentina","11","Stocks","1997","Head","3200000.00000",""
"Argentina","11","Stocks","1996","Head","3100000.00000",""
"Argentina","11","Stocks","1995","Head","3100000.00000",""
"Argentina","11","Stocks","1994","Head","3300000.00000",""
"Argentina","11","Stocks","1993","Head","2850000.00000","F "
"Argentina","11","Stocks","1992","Head","2600000.00000","F "
"Argentina","11","Stocks","1991","Head","2400000.00000","F "
"Argentina","11","Stocks","1990","Head","2400000.00000","F "
"Argentina","11","Stocks","1989","Head","2800000.00000","F "
"Argentina","11","Stocks","1988","Head","3341652.00000",""
"Argentina","11","Stocks","1987","Head","3700000.00000","F "
"Argentina","11","Stocks","1986","Head","4000000.00000",""
"Argentina","11","Stocks","1985","Head","3800000.00000",""
"Argentina","11","Stocks","1984","Head","3800000.00000",""
"Argentina","11","Stocks","1983","Head","3800000.00000",""
"Argentina","11","Stocks","1982","Head","3900000.00000",""
"Argentina","11","Stocks","1981","Head","3900000.00000",""
"Argentina","11","Stocks","1980","Head","3800000.00000",""
"Argentina","11","Stocks","1979","Head","3552000.00000",""
"Argentina","11","Stocks","1978","Head","3393000.00000",""
"Argentina","11","Stocks","1977","Head","3551712.00000",""
"Argentina","11","Stocks","1976","Head","4127000.00000",""
"Argentina","11","Stocks","1975","Head","4200000.00000",""
"Argentina","11","Stocks","1974","Head","4126740.00000",""
"Argentina","11","Stocks","1973","Head","5000000.00000",""
"Argentina","11","Stocks","1972","Head","4500000.00000",""
"Argentina","11","Stocks","1971","Head","4900000.00000",""
"Argentina","11","Stocks","1970","Head","4400000.00000",""
"Argentina","11","Stocks","1969","Head","4097569.00000",""
"Argentina","11","Stocks","1968","Head","3400000.00000",""
"Argentina","11","Stocks","1967","Head","4000000.00000",""
"Argentina","11","Stocks","1966","Head","4000000.00000",""
"Argentina","11","Stocks","1965","Head","3700000.00000",""
"Argentina","11","Stocks","1964","Head","3400000.00000",""
"Argentina","11","Stocks","1963","Head","3416559.00000",""
"Argentina","11","Stocks","1962","Head","3074729.00000",""
"Argentina","11","Stocks","1961","Head","3787000.00000",""
"Armenia","11","Stocks","2007","Head","152791.00000",""
"Armenia","11","Stocks","2006","Head","137508.00000",""
"Armenia","11","Stocks","2005","Head","89082.00000",""
"Armenia","11","Stocks","2004","Head","85393.00000",""
"Armenia","11","Stocks","2003","Head","111031.00000",""
"Armenia","11","Stocks","2002","Head","97884.00000",""
"Armenia","11","Stocks","2001","Head","68912.00000",""
"Armenia","11","Stocks","2000","Head","70556.00000",""
"Armenia","11","Stocks","1999","Head","86184.00000",""
"Armenia","11","Stocks","1998","Head","56908.00000",""
"Armenia","11","Stocks","1997","Head","54297.00000",""
"Armenia","11","Stocks","1996","Head","79629.00000",""
"Armenia","11","Stocks","1995","Head","82281.00000",""
"Armenia","11","Stocks","1994","Head","81488.00000",""
"Armenia","11","Stocks","1993","Head","84306.00000",""
"Armenia","11","Stocks","1992","Head","224435.00000",""
"Aruba","11","Stocks","2007","Head","0.00000","NR"
"Aruba","11","Stocks","2006","Head","0.00000","NR"
"Aruba","11","Stocks","2005","Head","0.00000","NR"
"Aruba","11","Stocks","2004","Head","0.00000","NR"
"Aruba","11","Stocks","2003","Head","0.00000","NR"
"Aruba","11","Stocks","2002","Head","0.00000","NR"
"Aruba","11","Stocks","2001","Head","0.00000","NR"
"Aruba","11","Stocks","2000","Head","0.00000","NR"
"Aruba","11","Stocks","1999","Head","0.00000","NR"
"Aruba","11","Stocks","1998","Head","0.00000","NR"
"Aruba","11","Stocks","1997","Head","0.00000","NR"
"Aruba","11","Stocks","1996","Head","0.00000","NR"
"Aruba","11","Stocks","1995","Head","0.00000","NR"
"Aruba","11","Stocks","1994","Head","0.00000","NR"
"Aruba","11","Stocks","1993","Head","0.00000","NR"
"Aruba","11","Stocks","1992","Head","0.00000",""
"Aruba","11","Stocks","1991","Head","0.00000",""
"Aruba","11","Stocks","1990","Head","1548.00000",""
"Aruba","11","Stocks","1989","Head","0.00000",""
"Aruba","11","Stocks","1988","Head","0.00000",""
"Aruba","11","Stocks","1987","Head","0.00000",""
"Aruba","11","Stocks","1986","Head","0.00000",""
"Aruba","11","Stocks","1985","Head","0.00000",""
"Aruba","11","Stocks","1984","Head","0.00000",""
"Aruba","11","Stocks","1983","Head","0.00000",""
"Aruba","11","Stocks","1982","Head","0.00000",""
"Aruba","11","Stocks","1981","Head","0.00000",""
"Aruba","11","Stocks","1980","Head","0.00000",""
"Aruba","11","Stocks","1979","Head","0.00000",""
"Aruba","11","Stocks","1978","Head","0.00000",""
"Aruba","11","Stocks","1977","Head","0.00000",""
"Aruba","11","Stocks","1976","Head","0.00000",""
"Aruba","11","Stocks","1975","Head","0.00000",""
"Aruba","11","Stocks","1974","Head","0.00000",""
"Aruba","11","Stocks","1973","Head","0.00000",""
"Aruba","11","Stocks","1972","Head","0.00000",""
"Aruba","11","Stocks","1971","Head","0.00000",""
"Aruba","11","Stocks","1970","Head","0.00000",""
"Aruba","11","Stocks","1969","Head","0.00000",""
"Aruba","11","Stocks","1968","Head","0.00000",""
"Aruba","11","Stocks","1967","Head","0.00000",""
"Aruba","11","Stocks","1966","Head","0.00000",""
"Aruba","11","Stocks","1965","Head","0.00000",""
"Aruba","11","Stocks","1964","Head","0.00000",""
"Aruba","11","Stocks","1963","Head","0.00000",""
"Aruba","11","Stocks","1962","Head","0.00000",""
"Aruba","11","Stocks","1961","Head","0.00000",""
"Asia +","11","Stocks","2007","Head","535076807.00000","A "
"Asia +","11","Stocks","2006","Head","547535051.00000","A "
"Asia +","11","Stocks","2005","Head","534239321.00000","A "
"Asia +","11","Stocks","2004","Head","524447497.00000","A "
"Asia +","11","Stocks","2003","Head","525983740.00000","A "
"Asia +","11","Stocks","2002","Head","524077542.00000","A "
"Asia +","11","Stocks","2001","Head","517605044.00000","A "
"Asia +","11","Stocks","2000","Head","528999254.00000","A "
"Asia +","11","Stocks","1999","Head","518804288.00000","A "
"Asia +","11","Stocks","1998","Head","498631655.00000","A "
"Asia +","11","Stocks","1997","Head","462748122.00000","A "
"Asia +","11","Stocks","1996","Head","486953225.00000","A "
"Asia +","11","Stocks","1995","Head","511651709.00000","A "
"Asia +","11","Stocks","1994","Head","490137599.00000","A "
"Asia +","11","Stocks","1993","Head","480028973.00000","A "
"Asia +","11","Stocks","1992","Head","465204102.00000","A "
"Asia +","11","Stocks","1991","Head","448983527.00000","A "
"Asia +","11","Stocks","1990","Head","436989216.00000","A "
"Asia +","11","Stocks","1989","Head","425579244.00000","A "
"Asia +","11","Stocks","1988","Head","408477755.00000","A "
"Asia +","11","Stocks","1987","Head","415487071.00000","A "
"Asia +","11","Stocks","1986","Head","407219237.00000","A "
"Asia +","11","Stocks","1985","Head","380910357.00000","A "
"Asia +","11","Stocks","1984","Head","371149749.00000","A "
"Asia +","11","Stocks","1983","Head","371668226.00000","A "
"Asia +","11","Stocks","1982","Head","360662314.00000","A "
"Asia +","11","Stocks","1981","Head","369751080.00000","A "
"Asia +","11","Stocks","1980","Head","381967763.00000","A "
"Asia +","11","Stocks","1979","Head","361137152.00000","A "
"Asia +","11","Stocks","1978","Head","348800663.00000","A "
"Asia +","11","Stocks","1977","Head","339674346.00000","A "
"Asia +","11","Stocks","1976","Head","329822314.00000","A "
"Asia +","11","Stocks","1975","Head","312110672.00000","A "
"Asia +","11","Stocks","1974","Head","313162099.00000","A "
"Asia +","11","Stocks","1973","Head","319930015.00000","A "
"Asia +","11","Stocks","1972","Head","303853649.00000","A "
"Asia +","11","Stocks","1971","Head","257316452.00000","A "
"Asia +","11","Stocks","1970","Head","223027973.00000","A "
"Asia +","11","Stocks","1969","Head","225788632.00000","A "
"Asia +","11","Stocks","1968","Head","236640489.00000","A "
"Asia +","11","Stocks","1967","Head","238177588.00000","A "
"Asia +","11","Stocks","1966","Head","211415211.00000","A "
"Asia +","11","Stocks","1965","Head","194620482.00000","A "
"Asia +","11","Stocks","1964","Head","171851756.00000","A "
"Asia +","11","Stocks","1963","Head","139695281.00000","A "
"Asia +","11","Stocks","1962","Head","116026686.00000","A "
"Asia +","11","Stocks","1961","Head","118473813.00000","A "
"Australia","11","Stocks","2007","Head","2605000.00000",""
"Australia","11","Stocks","2006","Head","2733000.00000",""
"Australia","11","Stocks","2005","Head","2708000.00000",""
