"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Afghanistan","11","Stocks","2007","1000 Head","9035.00000",""
"Afghanistan","11","Stocks","2006","1000 Head","10880.00000",""
"Afghanistan","11","Stocks","2005","1000 Head","14414.00000",""
"Afghanistan","11","Stocks","2004","1000 Head","13022.00000",""
"Afghanistan","11","Stocks","2003","1000 Head","12402.00000",""
"Afghanistan","11","Stocks","2002","1000 Head","12156.00000",""
"Afghanistan","11","Stocks","2001","1000 Head","6844.00000",""
"Afghanistan","11","Stocks","2000","1000 Head","6856.00000",""
"Afghanistan","11","Stocks","1999","1000 Head","7400.00000",""
"Afghanistan","11","Stocks","1998","1000 Head","7828.00000",""
"Afghanistan","11","Stocks","1997","1000 Head","8000.00000","F "
"Afghanistan","11","Stocks","1996","1000 Head","8000.00000","F "
"Afghanistan","11","Stocks","1995","1000 Head","6602.00000",""
"Afghanistan","11","Stocks","1994","1000 Head","6200.00000","F "
"Afghanistan","11","Stocks","1993","1000 Head","6300.00000","F "
"Afghanistan","11","Stocks","1992","1000 Head","6400.00000","F "
"Afghanistan","11","Stocks","1991","1000 Head","6500.00000","F "
"Afghanistan","11","Stocks","1990","1000 Head","6600.00000","F "
"Afghanistan","11","Stocks","1989","1000 Head","6700.00000","F "
"Afghanistan","11","Stocks","1988","1000 Head","6800.00000","F "
"Afghanistan","11","Stocks","1987","1000 Head","6900.00000","F "
"Afghanistan","11","Stocks","1986","1000 Head","7000.00000",""
"Afghanistan","11","Stocks","1985","1000 Head","6900.00000","F "
"Afghanistan","11","Stocks","1984","1000 Head","6800.00000","F "
"Afghanistan","11","Stocks","1983","1000 Head","6700.00000","F "
"Afghanistan","11","Stocks","1982","1000 Head","6600.00000",""
"Afghanistan","11","Stocks","1981","1000 Head","6600.00000",""
"Afghanistan","11","Stocks","1980","1000 Head","6400.00000",""
"Afghanistan","11","Stocks","1979","1000 Head","6400.00000","F "
"Afghanistan","11","Stocks","1978","1000 Head","6200.00000",""
"Afghanistan","11","Stocks","1977","1000 Head","6300.00000","F "
"Afghanistan","11","Stocks","1976","1000 Head","6200.00000","F "
"Afghanistan","11","Stocks","1975","1000 Head","6200.00000","F "
"Afghanistan","11","Stocks","1974","1000 Head","6100.00000","F "
"Afghanistan","11","Stocks","1973","1000 Head","6100.00000","F "
"Afghanistan","11","Stocks","1972","1000 Head","6000.00000","F "
"Afghanistan","11","Stocks","1971","1000 Head","6000.00000","F "
"Afghanistan","11","Stocks","1970","1000 Head","6000.00000","F "
"Afghanistan","11","Stocks","1969","1000 Head","6300.00000","F "
"Afghanistan","11","Stocks","1968","1000 Head","6290.00000",""
"Afghanistan","11","Stocks","1967","1000 Head","6600.00000","F "
"Afghanistan","11","Stocks","1966","1000 Head","5800.00000","F "
"Afghanistan","11","Stocks","1965","1000 Head","5500.00000","F "
"Afghanistan","11","Stocks","1964","1000 Head","5300.00000","F "
"Afghanistan","11","Stocks","1963","1000 Head","5000.00000","F "
"Afghanistan","11","Stocks","1962","1000 Head","4900.00000","F "
"Afghanistan","11","Stocks","1961","1000 Head","4700.00000","F "
"Africa +","11","Stocks","2007","1000 Head","1382310.00000","A "
"Africa +","11","Stocks","2006","1000 Head","1364226.00000","A "
"Africa +","11","Stocks","2005","1000 Head","1354744.00000","A "
"Africa +","11","Stocks","2004","1000 Head","1358572.00000","A "
"Africa +","11","Stocks","2003","1000 Head","1339914.00000","A "
"Africa +","11","Stocks","2002","1000 Head","1313227.00000","A "
"Africa +","11","Stocks","2001","1000 Head","1261025.00000","A "
"Africa +","11","Stocks","2000","1000 Head","1201055.00000","A "
"Africa +","11","Stocks","1999","1000 Head","1192144.00000","A "
"Africa +","11","Stocks","1998","1000 Head","1152737.00000","A "
"Africa +","11","Stocks","1997","1000 Head","1088501.00000","A "
"Africa +","11","Stocks","1996","1000 Head","1035965.00000","A "
"Africa +","11","Stocks","1995","1000 Head","1020413.00000","A "
"Africa +","11","Stocks","1994","1000 Head","959206.00000","A "
"Africa +","11","Stocks","1993","1000 Head","935221.00000","A "
"Africa +","11","Stocks","1992","1000 Head","937718.00000","A "
"Africa +","11","Stocks","1991","1000 Head","917473.00000","A "
"Africa +","11","Stocks","1990","1000 Head","907901.00000","A "
"Africa +","11","Stocks","1989","1000 Head","822412.00000","A "
"Africa +","11","Stocks","1988","1000 Head","795157.00000","A "
"Africa +","11","Stocks","1987","1000 Head","765334.00000","A "
"Africa +","11","Stocks","1986","1000 Head","737332.00000","A "
"Africa +","11","Stocks","1985","1000 Head","694643.00000","A "
"Africa +","11","Stocks","1984","1000 Head","655655.00000","A "
"Africa +","11","Stocks","1983","1000 Head","625045.00000","A "
"Africa +","11","Stocks","1982","1000 Head","606139.00000","A "
"Africa +","11","Stocks","1981","1000 Head","576868.00000","A "
"Africa +","11","Stocks","1980","1000 Head","556265.00000","A "
"Africa +","11","Stocks","1979","1000 Head","539211.00000","A "
"Africa +","11","Stocks","1978","1000 Head","520122.00000","A "
"Africa +","11","Stocks","1977","1000 Head","510704.00000","A "
"Africa +","11","Stocks","1976","1000 Head","486342.00000","A "
"Africa +","11","Stocks","1975","1000 Head","465425.00000","A "
"Africa +","11","Stocks","1974","1000 Head","446998.00000","A "
"Africa +","11","Stocks","1973","1000 Head","445103.00000","A "
"Africa +","11","Stocks","1972","1000 Head","426904.00000","A "
"Africa +","11","Stocks","1971","1000 Head","411665.00000","A "
"Africa +","11","Stocks","1970","1000 Head","395270.00000","A "
"Africa +","11","Stocks","1969","1000 Head","377215.00000","A "
"Africa +","11","Stocks","1968","1000 Head","359190.00000","A "
"Africa +","11","Stocks","1967","1000 Head","344969.00000","A "
"Africa +","11","Stocks","1966","1000 Head","330808.00000","A "
"Africa +","11","Stocks","1965","1000 Head","316576.00000","A "
"Africa +","11","Stocks","1964","1000 Head","305707.00000","A "
"Africa +","11","Stocks","1963","1000 Head","292008.00000","A "
"Africa +","11","Stocks","1962","1000 Head","282820.00000","A "
"Africa +","11","Stocks","1961","1000 Head","274201.00000","A "
"Albania","11","Stocks","2007","1000 Head","4712.00000",""
"Albania","11","Stocks","2006","1000 Head","4572.00000",""
"Albania","11","Stocks","2005","1000 Head","4671.00000",""
"Albania","11","Stocks","2004","1000 Head","4517.00000",""
"Albania","11","Stocks","2003","1000 Head","4756.00000",""
"Albania","11","Stocks","2002","1000 Head","4446.00000",""
"Albania","11","Stocks","2001","1000 Head","4285.00000",""
"Albania","11","Stocks","2000","1000 Head","4087.00000",""
"Albania","11","Stocks","1999","1000 Head","4010.00000",""
"Albania","11","Stocks","1998","1000 Head","3839.00000",""
"Albania","11","Stocks","1997","1000 Head","3358.00000",""
"Albania","11","Stocks","1996","1000 Head","2888.00000",""
"Albania","11","Stocks","1995","1000 Head","2624.00000",""
"Albania","11","Stocks","1994","1000 Head","2450.00000",""
"Albania","11","Stocks","1993","1000 Head","2446.00000",""
"Albania","11","Stocks","1992","1000 Head","2392.00000",""
"Albania","11","Stocks","1991","1000 Head","3704.00000",""
"Albania","11","Stocks","1990","1000 Head","5259.00000",""
"Albania","11","Stocks","1989","1000 Head","5630.00000",""
"Albania","11","Stocks","1988","1000 Head","5059.00000",""
"Albania","11","Stocks","1987","1000 Head","5220.00000",""
"Albania","11","Stocks","1986","1000 Head","4296.00000",""
"Albania","11","Stocks","1985","1000 Head","4176.00000",""
"Albania","11","Stocks","1984","1000 Head","4100.00000","F "
"Albania","11","Stocks","1983","1000 Head","4000.00000","F "
"Albania","11","Stocks","1982","1000 Head","3800.00000","F "
"Albania","11","Stocks","1981","1000 Head","3600.00000","F "
"Albania","11","Stocks","1980","1000 Head","3492.00000",""
"Albania","11","Stocks","1979","1000 Head","3300.00000","F "
"Albania","11","Stocks","1978","1000 Head","3200.00000","F "
"Albania","11","Stocks","1977","1000 Head","3200.00000","F "
"Albania","11","Stocks","1976","1000 Head","3000.00000","F "
"Albania","11","Stocks","1975","1000 Head","2800.00000","F "
"Albania","11","Stocks","1974","1000 Head","2400.00000","F "
"Albania","11","Stocks","1973","1000 Head","2202.00000","F "
"Albania","11","Stocks","1972","1000 Head","2176.00000",""
"Albania","11","Stocks","1971","1000 Head","2171.00000",""
"Albania","11","Stocks","1970","1000 Head","2169.00000",""
"Albania","11","Stocks","1969","1000 Head","1728.00000",""
"Albania","11","Stocks","1968","1000 Head","1600.00000",""
"Albania","11","Stocks","1967","1000 Head","1704.00000",""
"Albania","11","Stocks","1966","1000 Head","1721.00000",""
"Albania","11","Stocks","1965","1000 Head","1670.00000",""
"Albania","11","Stocks","1964","1000 Head","1691.00000",""
"Albania","11","Stocks","1963","1000 Head","1651.00000",""
"Albania","11","Stocks","1962","1000 Head","1676.00000",""
"Albania","11","Stocks","1961","1000 Head","1580.00000",""
"Algeria","11","Stocks","2007","1000 Head","125000.00000","F "
"Algeria","11","Stocks","2006","1000 Head","125000.00000","F "
"Algeria","11","Stocks","2005","1000 Head","125000.00000","F "
"Algeria","11","Stocks","2004","1000 Head","125000.00000","F "
"Algeria","11","Stocks","2003","1000 Head","125000.00000","F "
"Algeria","11","Stocks","2002","1000 Head","120000.00000","F "
"Algeria","11","Stocks","2001","1000 Head","110000.00000","F "
"Algeria","11","Stocks","2000","1000 Head","110000.00000","F "
"Algeria","11","Stocks","1999","1000 Head","105000.00000",""
"Algeria","11","Stocks","1998","1000 Head","125000.00000",""
"Algeria","11","Stocks","1997","1000 Head","87500.00000",""
"Algeria","11","Stocks","1996","1000 Head","77834.00000",""
"Algeria","11","Stocks","1995","1000 Head","102000.00000",""
"Algeria","11","Stocks","1994","1000 Head","89000.00000",""
"Algeria","11","Stocks","1993","1000 Head","78000.00000","F "
"Algeria","11","Stocks","1992","1000 Head","76000.00000","F "
"Algeria","11","Stocks","1991","1000 Head","75000.00000","F "
"Algeria","11","Stocks","1990","1000 Head","74000.00000","F "
"Algeria","11","Stocks","1989","1000 Head","70000.00000","F "
"Algeria","11","Stocks","1988","1000 Head","70000.00000","F "
"Algeria","11","Stocks","1987","1000 Head","68000.00000","F "
"Algeria","11","Stocks","1986","1000 Head","66000.00000","F "
"Algeria","11","Stocks","1985","1000 Head","63000.00000","F "
"Algeria","11","Stocks","1984","1000 Head","60000.00000","F "
"Algeria","11","Stocks","1983","1000 Head","50000.00000","F "
"Algeria","11","Stocks","1982","1000 Head","40000.00000","F "
"Algeria","11","Stocks","1981","1000 Head","30000.00000","F "
"Algeria","11","Stocks","1980","1000 Head","25000.00000","F "
"Algeria","11","Stocks","1979","1000 Head","17711.00000",""
"Algeria","11","Stocks","1978","1000 Head","17400.00000",""
"Algeria","11","Stocks","1977","1000 Head","16961.00000",""
"Algeria","11","Stocks","1976","1000 Head","16561.00000",""
"Algeria","11","Stocks","1975","1000 Head","16061.00000",""
"Algeria","11","Stocks","1974","1000 Head","15661.00000",""
"Algeria","11","Stocks","1973","1000 Head","15561.00000",""
"Algeria","11","Stocks","1972","1000 Head","15061.00000",""
"Algeria","11","Stocks","1971","1000 Head","14416.00000",""
"Algeria","11","Stocks","1970","1000 Head","13800.00000",""
"Algeria","11","Stocks","1969","1000 Head","13200.00000",""
"Algeria","11","Stocks","1968","1000 Head","12600.00000",""
"Algeria","11","Stocks","1967","1000 Head","12000.00000",""
"Algeria","11","Stocks","1966","1000 Head","11300.00000",""
"Algeria","11","Stocks","1965","1000 Head","10600.00000",""
"Algeria","11","Stocks","1964","1000 Head","9800.00000",""
"Algeria","11","Stocks","1963","1000 Head","9100.00000","F "
"Algeria","11","Stocks","1962","1000 Head","8600.00000",""
"Algeria","11","Stocks","1961","1000 Head","8000.00000",""
"American Samoa","11","Stocks","2007","1000 Head","40.00000","F "
"American Samoa","11","Stocks","2006","1000 Head","40.00000","F "
"American Samoa","11","Stocks","2005","1000 Head","38.00000","F "
"American Samoa","11","Stocks","2004","1000 Head","38.00000","F "
"American Samoa","11","Stocks","2003","1000 Head","38.00000","F "
"American Samoa","11","Stocks","2002","1000 Head","38.00000","F "
"American Samoa","11","Stocks","2001","1000 Head","38.00000","F "
"American Samoa","11","Stocks","2000","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1999","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1998","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1997","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1996","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1995","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1994","1000 Head","38.00000","F "
"American Samoa","11","Stocks","1993","1000 Head","37.00000","F "
"American Samoa","11","Stocks","1992","1000 Head","36.00000","F "
"American Samoa","11","Stocks","1991","1000 Head","35.00000","F "
"American Samoa","11","Stocks","1990","1000 Head","34.00000","F "
"American Samoa","11","Stocks","1989","1000 Head","33.00000","F "
"American Samoa","11","Stocks","1988","1000 Head","32.00000","F "
"American Samoa","11","Stocks","1987","1000 Head","31.00000","F "
"American Samoa","11","Stocks","1986","1000 Head","30.00000","F "
"American Samoa","11","Stocks","1985","1000 Head","29.00000",""
"American Samoa","11","Stocks","1984","1000 Head","28.00000","F "
"American Samoa","11","Stocks","1983","1000 Head","27.00000","F "
"American Samoa","11","Stocks","1982","1000 Head","26.00000","F "
"American Samoa","11","Stocks","1981","1000 Head","25.00000","F "
"American Samoa","11","Stocks","1980","1000 Head","24.00000",""
"American Samoa","11","Stocks","1979","1000 Head","27.00000","F "
"American Samoa","11","Stocks","1978","1000 Head","30.00000","F "
"American Samoa","11","Stocks","1977","1000 Head","33.00000","F "
"American Samoa","11","Stocks","1976","1000 Head","35.00000","F "
"American Samoa","11","Stocks","1975","1000 Head","37.00000","F "
"American Samoa","11","Stocks","1974","1000 Head","40.00000","F "
"American Samoa","11","Stocks","1973","1000 Head","45.00000",""
"American Samoa","11","Stocks","1972","1000 Head","44.00000","F "
"American Samoa","11","Stocks","1971","1000 Head","43.00000","F "
"American Samoa","11","Stocks","1970","1000 Head","42.00000",""
"American Samoa","11","Stocks","1969","1000 Head","42.00000",""
"American Samoa","11","Stocks","1968","1000 Head","50.00000","F "
"American Samoa","11","Stocks","1967","1000 Head","60.00000","F "
"American Samoa","11","Stocks","1966","1000 Head","70.00000","F "
"American Samoa","11","Stocks","1965","1000 Head","80.00000",""
"American Samoa","11","Stocks","1964","1000 Head","80.00000",""
"American Samoa","11","Stocks","1963","1000 Head","80.00000",""
"American Samoa","11","Stocks","1962","1000 Head","80.00000",""
"American Samoa","11","Stocks","1961","1000 Head","80.00000",""
"Americas +","11","Stocks","2007","1000 Head","4983072.00000","A "
"Americas +","11","Stocks","2006","1000 Head","4828184.00000","A "
"Americas +","11","Stocks","2005","1000 Head","4776837.00000","A "
"Americas +","11","Stocks","2004","1000 Head","4570234.00000","A "
"Americas +","11","Stocks","2003","1000 Head","4403582.00000","A "
"Americas +","11","Stocks","2002","1000 Head","4388253.00000","A "
"Americas +","11","Stocks","2001","1000 Head","4318711.00000","A "
"Americas +","11","Stocks","2000","1000 Head","4185179.00000","A "
"Americas +","11","Stocks","1999","1000 Head","3992705.00000","A "
"Americas +","11","Stocks","1998","1000 Head","3795072.00000","A "
"Americas +","11","Stocks","1997","1000 Head","3801361.00000","A "
"Americas +","11","Stocks","1996","1000 Head","3717962.00000","A "
"Americas +","11","Stocks","1995","1000 Head","3578560.00000","A "
"Americas +","11","Stocks","1994","1000 Head","3368215.00000","A "
"Americas +","11","Stocks","1993","1000 Head","3210455.00000","A "
"Americas +","11","Stocks","1992","1000 Head","3091729.00000","A "
"Americas +","11","Stocks","1991","1000 Head","2925941.00000","A "
"Americas +","11","Stocks","1990","1000 Head","2760225.00000","A "
"Americas +","11","Stocks","1989","1000 Head","2660477.00000","A "
"Americas +","11","Stocks","1988","1000 Head","2587995.00000","A "
"Americas +","11","Stocks","1987","1000 Head","2554550.00000","A "
"Americas +","11","Stocks","1986","1000 Head","2420377.00000","A "
"Americas +","11","Stocks","1985","1000 Head","2331520.00000","A "
"Americas +","11","Stocks","1984","1000 Head","2266419.00000","A "
"Americas +","11","Stocks","1983","1000 Head","2204729.00000","A "
"Americas +","11","Stocks","1982","1000 Head","2237692.00000","A "
"Americas +","11","Stocks","1981","1000 Head","2216215.00000","A "
"Americas +","11","Stocks","1980","1000 Head","2165282.00000","A "
"Americas +","11","Stocks","1979","1000 Head","2058980.00000","A "
"Americas +","11","Stocks","1978","1000 Head","1905715.00000","A "
"Americas +","11","Stocks","1977","1000 Head","1833449.00000","A "
"Americas +","11","Stocks","1976","1000 Head","1789379.00000","A "
"Americas +","11","Stocks","1975","1000 Head","1699145.00000","A "
"Americas +","11","Stocks","1974","1000 Head","1666940.00000","A "
"Americas +","11","Stocks","1973","1000 Head","1647128.00000","A "
"Americas +","11","Stocks","1972","1000 Head","1636331.00000","A "
"Americas +","11","Stocks","1971","1000 Head","1570417.00000","A "
"Americas +","11","Stocks","1970","1000 Head","1563844.00000","A "
"Americas +","11","Stocks","1969","1000 Head","1527017.00000","A "
"Americas +","11","Stocks","1968","1000 Head","1472152.00000","A "
"Americas +","11","Stocks","1967","1000 Head","1434550.00000","A "
"Americas +","11","Stocks","1966","1000 Head","1368156.00000","A "
"Americas +","11","Stocks","1965","1000 Head","1333099.00000","A "
"Americas +","11","Stocks","1964","1000 Head","1287443.00000","A "
"Americas +","11","Stocks","1963","1000 Head","1242828.00000","A "
"Americas +","11","Stocks","1962","1000 Head","1207784.00000","A "
"Americas +","11","Stocks","1961","1000 Head","1165727.00000","A "
"Angola","11","Stocks","2007","1000 Head","6900.00000","F "
"Angola","11","Stocks","2006","1000 Head","6800.00000","F "
"Angola","11","Stocks","2005","1000 Head","7300.00000","F "
"Angola","11","Stocks","2004","1000 Head","7200.00000","F "
"Angola","11","Stocks","2003","1000 Head","7100.00000","F "
"Angola","11","Stocks","2002","1000 Head","7000.00000","F "
"Angola","11","Stocks","2001","1000 Head","6900.00000","F "
"Angola","11","Stocks","2000","1000 Head","6800.00000","F "
"Angola","11","Stocks","1999","1000 Head","6650.00000","F "
"Angola","11","Stocks","1998","1000 Head","6600.00000","F "
"Angola","11","Stocks","1997","1000 Head","6550.00000","F "
"Angola","11","Stocks","1996","1000 Head","6500.00000","F "
"Angola","11","Stocks","1995","1000 Head","6450.00000","F "
"Angola","11","Stocks","1994","1000 Head","6400.00000","F "
"Angola","11","Stocks","1993","1000 Head","6400.00000","F "
"Angola","11","Stocks","1992","1000 Head","6300.00000","F "
"Angola","11","Stocks","1991","1000 Head","6200.00000","F "
"Angola","11","Stocks","1990","1000 Head","6100.00000","F "
"Angola","11","Stocks","1989","1000 Head","6050.00000","F "
"Angola","11","Stocks","1988","1000 Head","6000.00000","F "
"Angola","11","Stocks","1987","1000 Head","5950.00000","F "
"Angola","11","Stocks","1986","1000 Head","5900.00000","F "
"Angola","11","Stocks","1985","1000 Head","5850.00000","F "
"Angola","11","Stocks","1984","1000 Head","5800.00000","F "
"Angola","11","Stocks","1983","1000 Head","5700.00000","F "
"Angola","11","Stocks","1982","1000 Head","5600.00000","F "
"Angola","11","Stocks","1981","1000 Head","5500.00000","F "
"Angola","11","Stocks","1980","1000 Head","5400.00000","F "
"Angola","11","Stocks","1979","1000 Head","5300.00000","F "
"Angola","11","Stocks","1978","1000 Head","5200.00000","F "
"Angola","11","Stocks","1977","1000 Head","5100.00000","F "
"Angola","11","Stocks","1976","1000 Head","5000.00000","F "
"Angola","11","Stocks","1975","1000 Head","4900.00000","F "
"Angola","11","Stocks","1974","1000 Head","4800.00000","F "
"Angola","11","Stocks","1973","1000 Head","4700.00000","F "
"Angola","11","Stocks","1972","1000 Head","4600.00000","F "
"Angola","11","Stocks","1971","1000 Head","4500.00000","F "
"Angola","11","Stocks","1970","1000 Head","4300.00000","F "
"Angola","11","Stocks","1969","1000 Head","4200.00000","F "
"Angola","11","Stocks","1968","1000 Head","4100.00000","F "
"Angola","11","Stocks","1967","1000 Head","4000.00000","F "
"Angola","11","Stocks","1966","1000 Head","3900.00000","F "
"Angola","11","Stocks","1965","1000 Head","3800.00000","F "
"Angola","11","Stocks","1964","1000 Head","3700.00000","F "
"Angola","11","Stocks","1963","1000 Head","3600.00000","F "
"Angola","11","Stocks","1962","1000 Head","3500.00000","F "
"Angola","11","Stocks","1961","1000 Head","3400.00000","F "
"Antigua and Barbuda","11","Stocks","2007","1000 Head","110.00000","F "
"Antigua and Barbuda","11","Stocks","2006","1000 Head","105.00000","F "
"Antigua and Barbuda","11","Stocks","2005","1000 Head","105.00000","F "
"Antigua and Barbuda","11","Stocks","2004","1000 Head","105.00000","F "
"Antigua and Barbuda","11","Stocks","2003","1000 Head","86.00000","F "
"Antigua and Barbuda","11","Stocks","2002","1000 Head","70.00000","F "
"Antigua and Barbuda","11","Stocks","2001","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","2000","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1999","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1998","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1997","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1996","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1995","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1994","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1993","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1992","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1991","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1990","1000 Head","90.00000","F "
"Antigua and Barbuda","11","Stocks","1989","1000 Head","80.00000","F "
"Antigua and Barbuda","11","Stocks","1988","1000 Head","80.00000","F "
"Antigua and Barbuda","11","Stocks","1987","1000 Head","80.00000","F "
"Antigua and Barbuda","11","Stocks","1986","1000 Head","80.00000","F "
"Antigua and Barbuda","11","Stocks","1985","1000 Head","78.00000","F "
"Antigua and Barbuda","11","Stocks","1984","1000 Head","77.00000","F "
"Antigua and Barbuda","11","Stocks","1983","1000 Head","70.00000","F "
"Antigua and Barbuda","11","Stocks","1982","1000 Head","70.00000","F "
"Antigua and Barbuda","11","Stocks","1981","1000 Head","68.00000","F "
"Antigua and Barbuda","11","Stocks","1980","1000 Head","66.00000","F "
"Antigua and Barbuda","11","Stocks","1979","1000 Head","65.00000","F "
"Antigua and Barbuda","11","Stocks","1978","1000 Head","64.00000","F "
"Antigua and Barbuda","11","Stocks","1977","1000 Head","60.00000","F "
"Antigua and Barbuda","11","Stocks","1976","1000 Head","62.00000","F "
"Antigua and Barbuda","11","Stocks","1975","1000 Head","61.00000","F "
"Antigua and Barbuda","11","Stocks","1974","1000 Head","60.00000","F "
"Antigua and Barbuda","11","Stocks","1973","1000 Head","58.00000","F "
"Antigua and Barbuda","11","Stocks","1972","1000 Head","56.00000","F "
"Antigua and Barbuda","11","Stocks","1971","1000 Head","54.00000","F "
"Antigua and Barbuda","11","Stocks","1970","1000 Head","50.00000","F "
"Antigua and Barbuda","11","Stocks","1969","1000 Head","50.00000",""
"Antigua and Barbuda","11","Stocks","1968","1000 Head","48.00000",""
"Antigua and Barbuda","11","Stocks","1967","1000 Head","46.00000",""
"Antigua and Barbuda","11","Stocks","1966","1000 Head","46.00000","F "
"Antigua and Barbuda","11","Stocks","1965","1000 Head","45.00000",""
"Antigua and Barbuda","11","Stocks","1964","1000 Head","46.00000",""
"Antigua and Barbuda","11","Stocks","1963","1000 Head","45.00000","F "
"Antigua and Barbuda","11","Stocks","1962","1000 Head","44.00000","F "
"Antigua and Barbuda","11","Stocks","1961","1000 Head","43.00000","F "
"Argentina","11","Stocks","2007","1000 Head","96000.00000","F "
"Argentina","11","Stocks","2006","1000 Head","95000.00000","F "
"Argentina","11","Stocks","2005","1000 Head","95000.00000","F "
"Argentina","11","Stocks","2004","1000 Head","95000.00000","F "
"Argentina","11","Stocks","2003","1000 Head","93000.00000","F "
"Argentina","11","Stocks","2002","1000 Head","86000.00000","F "
"Argentina","11","Stocks","2001","1000 Head","110000.00000","F "
"Argentina","11","Stocks","2000","1000 Head","109000.00000","F "
"Argentina","11","Stocks","1999","1000 Head","107000.00000","F "
"Argentina","11","Stocks","1998","1000 Head","102000.00000","F "
"Argentina","11","Stocks","1997","1000 Head","91000.00000","F "
"Argentina","11","Stocks","1996","1000 Head","89000.00000","F "
"Argentina","11","Stocks","1995","1000 Head","90000.00000","F "
"Argentina","11","Stocks","1994","1000 Head","86000.00000","F "
"Argentina","11","Stocks","1993","1000 Head","78000.00000","F "
"Argentina","11","Stocks","1992","1000 Head","74000.00000","F "
"Argentina","11","Stocks","1991","1000 Head","67000.00000","F "
"Argentina","11","Stocks","1990","1000 Head","67000.00000","F "
"Argentina","11","Stocks","1989","1000 Head","67000.00000","F "
"Argentina","11","Stocks","1988","1000 Head","64000.00000","F "
"Argentina","11","Stocks","1987","1000 Head","79000.00000","F "
"Argentina","11","Stocks","1986","1000 Head","72000.00000","F "
"Argentina","11","Stocks","1985","1000 Head","67000.00000","F "
"Argentina","11","Stocks","1984","1000 Head","68000.00000","F "
"Argentina","11","Stocks","1983","1000 Head","68000.00000","F "
"Argentina","11","Stocks","1982","1000 Head","64000.00000","F "
"Argentina","11","Stocks","1981","1000 Head","66000.00000","F "
"Argentina","11","Stocks","1980","1000 Head","62000.00000","F "
"Argentina","11","Stocks","1979","1000 Head","35400.00000",""
"Argentina","11","Stocks","1978","1000 Head","32000.00000",""
"Argentina","11","Stocks","1977","1000 Head","31300.00000",""
"Argentina","11","Stocks","1976","1000 Head","32400.00000",""
"Argentina","11","Stocks","1975","1000 Head","34700.00000",""
"Argentina","11","Stocks","1974","1000 Head","36000.00000",""
"Argentina","11","Stocks","1973","1000 Head","31700.00000",""
"Argentina","11","Stocks","1972","1000 Head","33000.00000",""
"Argentina","11","Stocks","1971","1000 Head","32300.00000",""
"Argentina","11","Stocks","1970","1000 Head","32500.00000",""
"Argentina","11","Stocks","1969","1000 Head","32000.00000",""
"Argentina","11","Stocks","1968","1000 Head","32000.00000",""
"Argentina","11","Stocks","1967","1000 Head","30000.00000",""
"Argentina","11","Stocks","1966","1000 Head","34000.00000",""
"Argentina","11","Stocks","1965","1000 Head","35000.00000",""
"Argentina","11","Stocks","1964","1000 Head","34200.00000",""
"Argentina","11","Stocks","1963","1000 Head","30000.00000","F "
"Argentina","11","Stocks","1962","1000 Head","25000.00000","F "
"Argentina","11","Stocks","1961","1000 Head","21000.00000","F "
"Armenia","11","Stocks","2007","1000 Head","3870.00000",""
"Armenia","11","Stocks","2006","1000 Head","4675.00000",""
"Armenia","11","Stocks","2005","1000 Head","4590.00000",""
"Armenia","11","Stocks","2004","1000 Head","4740.00000",""
"Armenia","11","Stocks","2003","1000 Head","3400.00000",""
"Armenia","11","Stocks","2002","1000 Head","3000.00000",""
"Armenia","11","Stocks","2001","1000 Head","3850.00000",""
"Armenia","11","Stocks","2000","1000 Head","4100.00000",""
"Armenia","11","Stocks","1999","1000 Head","2900.00000",""
"Armenia","11","Stocks","1998","1000 Head","2700.00000",""
"Armenia","11","Stocks","1997","1000 Head","2700.00000",""
"Armenia","11","Stocks","1996","1000 Head","2700.00000",""
"Armenia","11","Stocks","1995","1000 Head","2700.00000",""
"Armenia","11","Stocks","1994","1000 Head","2600.00000",""
"Armenia","11","Stocks","1993","1000 Head","2600.00000",""
"Armenia","11","Stocks","1992","1000 Head","3000.00000",""
"Aruba","11","Stocks","2007","1000 Head","0.00000","NR"
"Aruba","11","Stocks","2006","1000 Head","0.00000","NR"
"Aruba","11","Stocks","2005","1000 Head","0.00000","NR"
"Aruba","11","Stocks","2004","1000 Head","0.00000","NR"
"Aruba","11","Stocks","2003","1000 Head","0.00000","NR"
"Aruba","11","Stocks","2002","1000 Head","0.00000","NR"
