"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Afghanistan","11","Stocks","2007","Head","8105000.00000",""
"Afghanistan","11","Stocks","2006","Head","9259000.00000",""
"Afghanistan","11","Stocks","2005","Head","10773000.00000",""
"Afghanistan","11","Stocks","2004","Head","10136000.00000",""
"Afghanistan","11","Stocks","2003","Head","9074000.00000",""
"Afghanistan","11","Stocks","2002","Head","8773000.00000",""
"Afghanistan","11","Stocks","2001","Head","13955000.00000",""
"Afghanistan","11","Stocks","2000","Head","15000000.00000","F "
"Afghanistan","11","Stocks","1999","Head","17690422.00000",""
"Afghanistan","11","Stocks","1998","Head","16251608.00000",""
"Afghanistan","11","Stocks","1997","Head","15110000.00000",""
"Afghanistan","11","Stocks","1996","Head","13965000.00000",""
"Afghanistan","11","Stocks","1995","Head","12568186.00000",""
"Afghanistan","11","Stocks","1994","Head","13000000.00000","F "
"Afghanistan","11","Stocks","1993","Head","13000000.00000","F "
"Afghanistan","11","Stocks","1992","Head","13500000.00000","F "
"Afghanistan","11","Stocks","1991","Head","14200000.00000",""
"Afghanistan","11","Stocks","1990","Head","14170000.00000",""
"Afghanistan","11","Stocks","1989","Head","14150000.00000",""
"Afghanistan","11","Stocks","1988","Head","14150000.00000",""
"Afghanistan","11","Stocks","1987","Head","12000000.00000","F "
"Afghanistan","11","Stocks","1986","Head","10500000.00000",""
"Afghanistan","11","Stocks","1985","Head","13600000.00000","F "
"Afghanistan","11","Stocks","1984","Head","14900000.00000","F "
"Afghanistan","11","Stocks","1983","Head","16900000.00000","F "
"Afghanistan","11","Stocks","1982","Head","18900000.00000",""
"Afghanistan","11","Stocks","1981","Head","18900000.00000",""
"Afghanistan","11","Stocks","1980","Head","18700000.00000",""
"Afghanistan","11","Stocks","1979","Head","18400000.00000",""
"Afghanistan","11","Stocks","1978","Head","19075008.00000",""
"Afghanistan","11","Stocks","1977","Head","20244000.00000",""
"Afghanistan","11","Stocks","1976","Head","21200000.00000",""
"Afghanistan","11","Stocks","1975","Head","20417008.00000",""
"Afghanistan","11","Stocks","1974","Head","18000000.00000","F "
"Afghanistan","11","Stocks","1973","Head","16000000.00000","F "
"Afghanistan","11","Stocks","1972","Head","12840000.00000",""
"Afghanistan","11","Stocks","1971","Head","21400000.00000",""
"Afghanistan","11","Stocks","1970","Head","21500000.00000",""
"Afghanistan","11","Stocks","1969","Head","21490000.00000",""
"Afghanistan","11","Stocks","1968","Head","21455008.00000",""
"Afghanistan","11","Stocks","1967","Head","20600000.00000",""
"Afghanistan","11","Stocks","1966","Head","20600000.00000",""
"Afghanistan","11","Stocks","1965","Head","19600000.00000","F "
"Afghanistan","11","Stocks","1964","Head","19000000.00000","F "
"Afghanistan","11","Stocks","1963","Head","18500000.00000","F "
"Afghanistan","11","Stocks","1962","Head","18150000.00000","F "
"Afghanistan","11","Stocks","1961","Head","18000000.00000","F "
"Africa +","11","Stocks","2007","Head","279721562.00000","A "
"Africa +","11","Stocks","2006","Head","280490943.00000","A "
"Africa +","11","Stocks","2005","Head","274858735.00000","A "
"Africa +","11","Stocks","2004","Head","268242637.00000","A "
"Africa +","11","Stocks","2003","Head","260151791.00000","A "
"Africa +","11","Stocks","2002","Head","255536707.00000","A "
"Africa +","11","Stocks","2001","Head","251871199.00000","A "
"Africa +","11","Stocks","2000","Head","245449797.00000","A "
"Africa +","11","Stocks","1999","Head","242256419.00000","A "
"Africa +","11","Stocks","1998","Head","233904258.00000","A "
"Africa +","11","Stocks","1997","Head","226242687.00000","A "
"Africa +","11","Stocks","1996","Head","219073276.00000","A "
"Africa +","11","Stocks","1995","Head","212823454.00000","A "
"Africa +","11","Stocks","1994","Head","211672885.00000","A "
"Africa +","11","Stocks","1993","Head","202236775.00000","A "
"Africa +","11","Stocks","1992","Head","207881693.00000","A "
"Africa +","11","Stocks","1991","Head","206050462.00000","A "
"Africa +","11","Stocks","1990","Head","207487221.00000","A "
"Africa +","11","Stocks","1989","Head","205348424.00000","A "
"Africa +","11","Stocks","1988","Head","197288062.00000","A "
"Africa +","11","Stocks","1987","Head","194784669.00000","A "
"Africa +","11","Stocks","1986","Head","190135309.00000","A "
"Africa +","11","Stocks","1985","Head","189194909.00000","A "
"Africa +","11","Stocks","1984","Head","185419021.00000","A "
"Africa +","11","Stocks","1983","Head","188799089.00000","A "
"Africa +","11","Stocks","1982","Head","187434274.00000","A "
"Africa +","11","Stocks","1981","Head","186406579.00000","A "
"Africa +","11","Stocks","1980","Head","184759023.00000","A "
"Africa +","11","Stocks","1979","Head","176635374.00000","A "
"Africa +","11","Stocks","1978","Head","174353418.00000","A "
"Africa +","11","Stocks","1977","Head","170728069.00000","A "
"Africa +","11","Stocks","1976","Head","163261810.00000","A "
"Africa +","11","Stocks","1975","Head","163111673.00000","A "
"Africa +","11","Stocks","1974","Head","158247775.00000","A "
"Africa +","11","Stocks","1973","Head","158704400.00000","A "
"Africa +","11","Stocks","1972","Head","156825440.00000","A "
"Africa +","11","Stocks","1971","Head","160639846.00000","A "
"Africa +","11","Stocks","1970","Head","159251340.00000","A "
"Africa +","11","Stocks","1969","Head","161221845.00000","A "
"Africa +","11","Stocks","1968","Head","157983286.00000","A "
"Africa +","11","Stocks","1967","Head","153706728.00000","A "
"Africa +","11","Stocks","1966","Head","150837351.00000","A "
"Africa +","11","Stocks","1965","Head","143311749.00000","A "
"Africa +","11","Stocks","1964","Head","137296515.00000","A "
"Africa +","11","Stocks","1963","Head","134184178.00000","A "
"Africa +","11","Stocks","1962","Head","133230530.00000","A "
"Africa +","11","Stocks","1961","Head","135126153.00000","A "
"Albania","11","Stocks","2007","Head","1853000.00000",""
"Albania","11","Stocks","2006","Head","1830000.00000",""
"Albania","11","Stocks","2005","Head","1760000.00000",""
"Albania","11","Stocks","2004","Head","1794000.00000",""
"Albania","11","Stocks","2003","Head","1903000.00000",""
"Albania","11","Stocks","2002","Head","1844000.00000",""
"Albania","11","Stocks","2001","Head","1905800.00000",""
"Albania","11","Stocks","2000","Head","1939000.00000",""
"Albania","11","Stocks","1999","Head","1941000.00000",""
"Albania","11","Stocks","1998","Head","1872000.00000",""
"Albania","11","Stocks","1997","Head","1858000.00000",""
"Albania","11","Stocks","1996","Head","1982000.00000",""
"Albania","11","Stocks","1995","Head","2480000.00000",""
"Albania","11","Stocks","1994","Head","2460000.00000",""
"Albania","11","Stocks","1993","Head","1911800.00000",""
"Albania","11","Stocks","1992","Head","1796000.00000",""
"Albania","11","Stocks","1991","Head","1696000.00000",""
"Albania","11","Stocks","1990","Head","1646300.00000",""
"Albania","11","Stocks","1989","Head","1592000.00000",""
"Albania","11","Stocks","1988","Head","1525000.00000",""
"Albania","11","Stocks","1987","Head","1432000.00000",""
"Albania","11","Stocks","1986","Head","1346000.00000",""
"Albania","11","Stocks","1985","Head","1318000.00000",""
"Albania","11","Stocks","1984","Head","1350000.00000","F "
"Albania","11","Stocks","1983","Head","1330000.00000","F "
"Albania","11","Stocks","1982","Head","1300000.00000","F "
"Albania","11","Stocks","1981","Head","1275000.00000","F "
"Albania","11","Stocks","1980","Head","1254000.00000",""
"Albania","11","Stocks","1979","Head","1167000.00000","F "
"Albania","11","Stocks","1978","Head","1163000.00000","F "
"Albania","11","Stocks","1977","Head","1162500.00000","F "
"Albania","11","Stocks","1976","Head","1162500.00000","F "
"Albania","11","Stocks","1975","Head","1162500.00000","F "
"Albania","11","Stocks","1974","Head","1162500.00000","F "
"Albania","11","Stocks","1973","Head","1162500.00000","F "
"Albania","11","Stocks","1972","Head","1162500.00000",""
"Albania","11","Stocks","1971","Head","1201200.00000",""
"Albania","11","Stocks","1970","Head","1276500.00000",""
"Albania","11","Stocks","1969","Head","1268900.00000",""
"Albania","11","Stocks","1968","Head","1379100.00000",""
"Albania","11","Stocks","1967","Head","1565600.00000",""
"Albania","11","Stocks","1966","Head","1636900.00000",""
"Albania","11","Stocks","1965","Head","1682200.00000",""
"Albania","11","Stocks","1964","Head","1581100.00000",""
"Albania","11","Stocks","1963","Head","1575600.00000",""
"Albania","11","Stocks","1962","Head","1585500.00000",""
"Albania","11","Stocks","1961","Head","1548500.00000",""
"Algeria","11","Stocks","2007","Head","19850823.00000",""
"Algeria","11","Stocks","2006","Head","19615730.00000",""
"Algeria","11","Stocks","2005","Head","18909100.00000",""
"Algeria","11","Stocks","2004","Head","18293300.00000",""
"Algeria","11","Stocks","2003","Head","17502790.00000",""
"Algeria","11","Stocks","2002","Head","17587740.00000",""
"Algeria","11","Stocks","2001","Head","17298786.00000",""
"Algeria","11","Stocks","2000","Head","17615928.00000",""
"Algeria","11","Stocks","1999","Head","17988480.00000",""
"Algeria","11","Stocks","1998","Head","17948940.00000",""
"Algeria","11","Stocks","1997","Head","17387000.00000",""
"Algeria","11","Stocks","1996","Head","17565400.00000",""
"Algeria","11","Stocks","1995","Head","17301560.00000",""
"Algeria","11","Stocks","1994","Head","17841840.00000",""
"Algeria","11","Stocks","1993","Head","18664640.00000",""
"Algeria","11","Stocks","1992","Head","17722800.00000",""
"Algeria","11","Stocks","1991","Head","16891200.00000",""
"Algeria","11","Stocks","1990","Head","17697270.00000",""
"Algeria","11","Stocks","1989","Head","17315888.00000",""
"Algeria","11","Stocks","1988","Head","16428800.00000",""
"Algeria","11","Stocks","1987","Head","16148000.00000",""
"Algeria","11","Stocks","1986","Head","15830000.00000",""
"Algeria","11","Stocks","1985","Head","15660000.00000",""
"Algeria","11","Stocks","1984","Head","15664000.00000",""
"Algeria","11","Stocks","1983","Head","14500000.00000",""
"Algeria","11","Stocks","1982","Head","14110000.00000",""
"Algeria","11","Stocks","1981","Head","13739100.00000",""
"Algeria","11","Stocks","1980","Head","13370000.00000",""
"Algeria","11","Stocks","1979","Head","12222690.00000",""
"Algeria","11","Stocks","1978","Head","10863240.00000",""
"Algeria","11","Stocks","1977","Head","10298640.00000",""
"Algeria","11","Stocks","1976","Head","9336600.00000",""
"Algeria","11","Stocks","1975","Head","9772550.00000",""
"Algeria","11","Stocks","1974","Head","8686790.00000",""
"Algeria","11","Stocks","1973","Head","8455180.00000",""
"Algeria","11","Stocks","1972","Head","8825000.00000",""
"Algeria","11","Stocks","1971","Head","8364130.00000",""
"Algeria","11","Stocks","1970","Head","7788000.00000",""
"Algeria","11","Stocks","1969","Head","7668220.00000",""
"Algeria","11","Stocks","1968","Head","7533600.00000",""
"Algeria","11","Stocks","1967","Head","7129000.00000",""
"Algeria","11","Stocks","1966","Head","5714000.00000",""
"Algeria","11","Stocks","1965","Head","5726000.00000",""
"Algeria","11","Stocks","1964","Head","3981000.00000",""
"Algeria","11","Stocks","1963","Head","3798000.00000",""
"Algeria","11","Stocks","1962","Head","4469000.00000",""
"Algeria","11","Stocks","1961","Head","4995000.00000",""
"Americas +","11","Stocks","2007","Head","90757418.00000","A "
"Americas +","11","Stocks","2006","Head","90603116.00000","A "
"Americas +","11","Stocks","2005","Head","89986186.00000","A "
"Americas +","11","Stocks","2004","Head","87398374.00000","A "
"Americas +","11","Stocks","2003","Head","86613437.00000","A "
"Americas +","11","Stocks","2002","Head","86752729.00000","A "
"Americas +","11","Stocks","2001","Head","91003904.00000","A "
"Americas +","11","Stocks","2000","Head","92480273.00000","A "
"Americas +","11","Stocks","1999","Head","92328785.00000","A "
"Americas +","11","Stocks","1998","Head","92531170.00000","A "
"Americas +","11","Stocks","1997","Head","94246389.00000","A "
"Americas +","11","Stocks","1996","Head","97413403.00000","A "
"Americas +","11","Stocks","1995","Head","102935871.00000","A "
"Americas +","11","Stocks","1994","Head","107843693.00000","A "
"Americas +","11","Stocks","1993","Head","110546270.00000","A "
"Americas +","11","Stocks","1992","Head","123404236.00000","A "
"Americas +","11","Stocks","1991","Head","125234047.00000","A "
"Americas +","11","Stocks","1990","Head","126339849.00000","A "
"Americas +","11","Stocks","1989","Head","126670027.00000","A "
"Americas +","11","Stocks","1988","Head","123552201.00000","A "
"Americas +","11","Stocks","1987","Head","121915322.00000","A "
"Americas +","11","Stocks","1986","Head","119739156.00000","A "
"Americas +","11","Stocks","1985","Head","118914374.00000","A "
"Americas +","11","Stocks","1984","Head","116590273.00000","A "
"Americas +","11","Stocks","1983","Head","120749643.00000","A "
"Americas +","11","Stocks","1982","Head","124454139.00000","A "
"Americas +","11","Stocks","1981","Head","126448340.00000","A "
"Americas +","11","Stocks","1980","Head","124052279.00000","A "
"Americas +","11","Stocks","1979","Head","120991557.00000","A "
"Americas +","11","Stocks","1978","Head","120206701.00000","A "
"Americas +","11","Stocks","1977","Head","123172172.00000","A "
"Americas +","11","Stocks","1976","Head","123484108.00000","A "
"Americas +","11","Stocks","1975","Head","124154458.00000","A "
"Americas +","11","Stocks","1974","Head","124989352.00000","A "
"Americas +","11","Stocks","1973","Head","132146205.00000","A "
"Americas +","11","Stocks","1972","Head","132945204.00000","A "
"Americas +","11","Stocks","1971","Head","138940522.00000","A "
"Americas +","11","Stocks","1970","Head","143717703.00000","A "
"Americas +","11","Stocks","1969","Head","149344760.00000","A "
"Americas +","11","Stocks","1968","Head","149090590.00000","A "
"Americas +","11","Stocks","1967","Head","152569862.00000","A "
"Americas +","11","Stocks","1966","Head","153218581.00000","A "
"Americas +","11","Stocks","1965","Head","152723846.00000","A "
"Americas +","11","Stocks","1964","Head","151409065.00000","A "
"Americas +","11","Stocks","1963","Head","152771957.00000","A "
"Americas +","11","Stocks","1962","Head","155874196.00000","A "
"Americas +","11","Stocks","1961","Head","158970794.00000","A "
"Angola","11","Stocks","2007","Head","340000.00000","F "
"Angola","11","Stocks","2006","Head","340000.00000","F "
"Angola","11","Stocks","2005","Head","340000.00000","F "
"Angola","11","Stocks","2004","Head","296736.00000",""
"Angola","11","Stocks","2003","Head","340000.00000","F "
"Angola","11","Stocks","2002","Head","340000.00000","F "
"Angola","11","Stocks","2001","Head","350000.00000","F "
"Angola","11","Stocks","2000","Head","350000.00000",""
"Angola","11","Stocks","1999","Head","336000.00000",""
"Angola","11","Stocks","1998","Head","305000.00000",""
"Angola","11","Stocks","1997","Head","280000.00000",""
"Angola","11","Stocks","1996","Head","260000.00000","F "
"Angola","11","Stocks","1995","Head","240000.00000",""
"Angola","11","Stocks","1994","Head","240000.00000","F "
"Angola","11","Stocks","1993","Head","245000.00000","F "
"Angola","11","Stocks","1992","Head","250000.00000",""
"Angola","11","Stocks","1991","Head","240000.00000",""
"Angola","11","Stocks","1990","Head","240000.00000",""
"Angola","11","Stocks","1989","Head","240000.00000",""
"Angola","11","Stocks","1988","Head","250000.00000","F "
"Angola","11","Stocks","1987","Head","250000.00000","F "
"Angola","11","Stocks","1986","Head","255000.00000","F "
"Angola","11","Stocks","1985","Head","250000.00000","F "
"Angola","11","Stocks","1984","Head","245000.00000","F "
"Angola","11","Stocks","1983","Head","240000.00000","F "
"Angola","11","Stocks","1982","Head","235000.00000","F "
"Angola","11","Stocks","1981","Head","230000.00000","F "
"Angola","11","Stocks","1980","Head","225000.00000","F "
"Angola","11","Stocks","1979","Head","220000.00000","F "
"Angola","11","Stocks","1978","Head","215000.00000","F "
"Angola","11","Stocks","1977","Head","210000.00000","F "
"Angola","11","Stocks","1976","Head","205000.00000","F "
"Angola","11","Stocks","1975","Head","200000.00000","F "
"Angola","11","Stocks","1974","Head","195000.00000","F "
"Angola","11","Stocks","1973","Head","187000.00000","F "
"Angola","11","Stocks","1972","Head","180000.00000","F "
"Angola","11","Stocks","1971","Head","171000.00000",""
"Angola","11","Stocks","1970","Head","159281.00000",""
"Angola","11","Stocks","1969","Head","147000.00000","F "
"Angola","11","Stocks","1968","Head","136691.00000",""
"Angola","11","Stocks","1967","Head","140000.00000","F "
"Angola","11","Stocks","1966","Head","140000.00000","F "
"Angola","11","Stocks","1965","Head","145000.00000","F "
"Angola","11","Stocks","1964","Head","145000.00000","F "
"Angola","11","Stocks","1963","Head","150000.00000",""
"Angola","11","Stocks","1962","Head","145000.00000","F "
"Angola","11","Stocks","1961","Head","140000.00000","F "
"Antigua and Barbuda","11","Stocks","2007","Head","20000.00000","F "
"Antigua and Barbuda","11","Stocks","2006","Head","20000.00000","F "
"Antigua and Barbuda","11","Stocks","2005","Head","19000.00000","F "
"Antigua and Barbuda","11","Stocks","2004","Head","19000.00000","F "
"Antigua and Barbuda","11","Stocks","2003","Head","18600.00000","F "
"Antigua and Barbuda","11","Stocks","2002","Head","18500.00000","F "
"Antigua and Barbuda","11","Stocks","2001","Head","18000.00000","F "
"Antigua and Barbuda","11","Stocks","2000","Head","17848.00000",""
"Antigua and Barbuda","11","Stocks","1999","Head","17300.00000","F "
"Antigua and Barbuda","11","Stocks","1998","Head","16800.00000","F "
"Antigua and Barbuda","11","Stocks","1997","Head","16000.00000","F "
"Antigua and Barbuda","11","Stocks","1996","Head","15000.00000","F "
"Antigua and Barbuda","11","Stocks","1995","Head","14000.00000","F "
"Antigua and Barbuda","11","Stocks","1994","Head","13000.00000","F "
"Antigua and Barbuda","11","Stocks","1993","Head","12500.00000","F "
"Antigua and Barbuda","11","Stocks","1992","Head","12500.00000","F "
"Antigua and Barbuda","11","Stocks","1991","Head","12500.00000","F "
"Antigua and Barbuda","11","Stocks","1990","Head","12400.00000","F "
"Antigua and Barbuda","11","Stocks","1989","Head","12600.00000","F "
"Antigua and Barbuda","11","Stocks","1988","Head","12700.00000","F "
"Antigua and Barbuda","11","Stocks","1987","Head","12700.00000","F "
"Antigua and Barbuda","11","Stocks","1986","Head","12600.00000","F "
"Antigua and Barbuda","11","Stocks","1985","Head","12500.00000","F "
"Antigua and Barbuda","11","Stocks","1984","Head","12000.00000","F "
"Antigua and Barbuda","11","Stocks","1983","Head","12000.00000",""
"Antigua and Barbuda","11","Stocks","1982","Head","12000.00000",""
"Antigua and Barbuda","11","Stocks","1981","Head","12000.00000",""
"Antigua and Barbuda","11","Stocks","1980","Head","12000.00000",""
"Antigua and Barbuda","11","Stocks","1979","Head","11000.00000","F "
"Antigua and Barbuda","11","Stocks","1978","Head","9400.00000",""
"Antigua and Barbuda","11","Stocks","1977","Head","9900.00000",""
"Antigua and Barbuda","11","Stocks","1976","Head","10000.00000","F "
"Antigua and Barbuda","11","Stocks","1975","Head","11000.00000","F "
"Antigua and Barbuda","11","Stocks","1974","Head","11089.00000",""
"Antigua and Barbuda","11","Stocks","1973","Head","9800.00000","F "
"Antigua and Barbuda","11","Stocks","1972","Head","9400.00000","F "
"Antigua and Barbuda","11","Stocks","1971","Head","9000.00000",""
"Antigua and Barbuda","11","Stocks","1970","Head","8600.00000","F "
"Antigua and Barbuda","11","Stocks","1969","Head","8200.00000","F "
"Antigua and Barbuda","11","Stocks","1968","Head","7800.00000","F "
"Antigua and Barbuda","11","Stocks","1967","Head","7400.00000","F "
"Antigua and Barbuda","11","Stocks","1966","Head","7000.00000","F "
"Antigua and Barbuda","11","Stocks","1965","Head","6000.00000","F "
"Antigua and Barbuda","11","Stocks","1964","Head","5100.00000","F "
"Antigua and Barbuda","11","Stocks","1963","Head","5200.00000","F "
"Antigua and Barbuda","11","Stocks","1962","Head","5300.00000","F "
"Antigua and Barbuda","11","Stocks","1961","Head","5100.00000",""
"Argentina","11","Stocks","2007","Head","12450000.00000","F "
"Argentina","11","Stocks","2006","Head","12400000.00000","F "
"Argentina","11","Stocks","2005","Head","12450000.00000","F "
"Argentina","11","Stocks","2004","Head","12450000.00000","F "
"Argentina","11","Stocks","2003","Head","12450000.00000","F "
"Argentina","11","Stocks","2002","Head","12400000.00000",""
"Argentina","11","Stocks","2001","Head","13500000.00000","F "
"Argentina","11","Stocks","2000","Head","13561600.00000",""
"Argentina","11","Stocks","1999","Head","13703400.00000",""
"Argentina","11","Stocks","1998","Head","13500000.00000","F "
"Argentina","11","Stocks","1997","Head","13197800.00000",""
"Argentina","11","Stocks","1996","Head","14308000.00000",""
"Argentina","11","Stocks","1995","Head","15244600.00000",""
"Argentina","11","Stocks","1994","Head","16922600.00000",""
"Argentina","11","Stocks","1993","Head","18436200.00000",""
"Argentina","11","Stocks","1992","Head","25706000.00000",""
"Argentina","11","Stocks","1991","Head","26500000.00000",""
"Argentina","11","Stocks","1990","Head","28571008.00000",""
"Argentina","11","Stocks","1989","Head","29345008.00000",""
"Argentina","11","Stocks","1988","Head","29167008.00000",""
"Argentina","11","Stocks","1987","Head","28750000.00000",""
"Argentina","11","Stocks","1986","Head","29167008.00000",""
"Argentina","11","Stocks","1985","Head","28750000.00000",""
"Argentina","11","Stocks","1984","Head","28000000.00000",""
"Argentina","11","Stocks","1983","Head","30000000.00000",""
"Argentina","11","Stocks","1982","Head","30400608.00000",""
"Argentina","11","Stocks","1981","Head","31417696.00000",""
"Argentina","11","Stocks","1980","Head","31000000.00000",""
"Argentina","11","Stocks","1979","Head","32000000.00000",""
"Argentina","11","Stocks","1978","Head","33499000.00000",""
"Argentina","11","Stocks","1977","Head","35219616.00000",""
"Argentina","11","Stocks","1976","Head","34485008.00000",""
"Argentina","11","Stocks","1975","Head","34691008.00000",""
"Argentina","11","Stocks","1974","Head","34691424.00000",""
"Argentina","11","Stocks","1973","Head","40000000.00000",""
"Argentina","11","Stocks","1972","Head","40000000.00000",""
"Argentina","11","Stocks","1971","Head","41000000.00000",""
"Argentina","11","Stocks","1970","Head","43000000.00000",""
"Argentina","11","Stocks","1969","Head","44319840.00000",""
"Argentina","11","Stocks","1968","Head","46000000.00000",""
"Argentina","11","Stocks","1967","Head","49000000.00000",""
"Argentina","11","Stocks","1966","Head","48500000.00000",""
"Argentina","11","Stocks","1965","Head","49000000.00000",""
"Argentina","11","Stocks","1964","Head","47500000.00000",""
"Argentina","11","Stocks","1963","Head","46157904.00000",""
"Argentina","11","Stocks","1962","Head","47305408.00000",""
"Argentina","11","Stocks","1961","Head","50150000.00000",""
"Armenia","11","Stocks","2007","Head","589972.00000",""
"Armenia","11","Stocks","2006","Head","548862.00000",""
"Armenia","11","Stocks","2005","Head","556597.00000",""
"Armenia","11","Stocks","2004","Head","580178.00000",""
"Armenia","11","Stocks","2003","Head","552538.00000",""
"Armenia","11","Stocks","2002","Head","546136.00000",""
"Armenia","11","Stocks","2001","Head","497155.00000",""
"Armenia","11","Stocks","2000","Head","505580.00000",""
"Armenia","11","Stocks","1999","Head","507989.00000",""
"Armenia","11","Stocks","1998","Head","520000.00000",""
"Armenia","11","Stocks","1997","Head","500000.00000",""
"Armenia","11","Stocks","1996","Head","590000.00000",""
"Armenia","11","Stocks","1995","Head","623000.00000",""
"Armenia","11","Stocks","1994","Head","720000.00000",""
"Armenia","11","Stocks","1993","Head","854433.00000",""
"Armenia","11","Stocks","1992","Head","1000000.00000",""
"Aruba","11","Stocks","2007","Head","0.00000","NR"
"Aruba","11","Stocks","2006","Head","0.00000","NR"
"Aruba","11","Stocks","2005","Head","0.00000","NR"
"Aruba","11","Stocks","2004","Head","0.00000","NR"
"Aruba","11","Stocks","2003","Head","0.00000","NR"
"Aruba","11","Stocks","2002","Head","0.00000","NR"
"Aruba","11","Stocks","2001","Head","0.00000","NR"
"Aruba","11","Stocks","2000","Head","0.00000","NR"
"Aruba","11","Stocks","1999","Head","0.00000","NR"
"Aruba","11","Stocks","1998","Head","0.00000","NR"
"Aruba","11","Stocks","1997","Head","0.00000","NR"
"Aruba","11","Stocks","1996","Head","0.00000","NR"
"Aruba","11","Stocks","1995","Head","0.00000","NR"
"Aruba","11","Stocks","1994","Head","0.00000","NR"
"Aruba","11","Stocks","1993","Head","0.00000","NR"
"Aruba","11","Stocks","1992","Head","0.00000",""
"Aruba","11","Stocks","1991","Head","0.00000",""
"Aruba","11","Stocks","1990","Head","2419.00000",""
"Aruba","11","Stocks","1989","Head","0.00000",""
"Aruba","11","Stocks","1988","Head","0.00000",""
"Aruba","11","Stocks","1987","Head","0.00000",""
"Aruba","11","Stocks","1986","Head","0.00000",""
"Aruba","11","Stocks","1985","Head","0.00000",""
"Aruba","11","Stocks","1984","Head","0.00000",""
"Aruba","11","Stocks","1983","Head","0.00000",""
"Aruba","11","Stocks","1982","Head","0.00000",""
"Aruba","11","Stocks","1981","Head","0.00000",""
"Aruba","11","Stocks","1980","Head","0.00000",""
"Aruba","11","Stocks","1979","Head","0.00000",""
"Aruba","11","Stocks","1978","Head","0.00000",""
"Aruba","11","Stocks","1977","Head","0.00000",""
"Aruba","11","Stocks","1976","Head","0.00000",""
"Aruba","11","Stocks","1975","Head","0.00000",""
"Aruba","11","Stocks","1974","Head","0.00000",""
"Aruba","11","Stocks","1973","Head","0.00000",""
"Aruba","11","Stocks","1972","Head","0.00000",""
"Aruba","11","Stocks","1971","Head","0.00000",""
"Aruba","11","Stocks","1970","Head","0.00000",""
"Aruba","11","Stocks","1969","Head","0.00000",""
"Aruba","11","Stocks","1968","Head","0.00000",""
"Aruba","11","Stocks","1967","Head","0.00000",""
"Aruba","11","Stocks","1966","Head","0.00000",""
"Aruba","11","Stocks","1965","Head","0.00000",""
"Aruba","11","Stocks","1964","Head","0.00000",""
"Aruba","11","Stocks","1963","Head","0.00000",""
"Aruba","11","Stocks","1962","Head","0.00000",""
"Aruba","11","Stocks","1961","Head","0.00000",""
"Asia +","11","Stocks","2007","Head","455740170.00000","A "
"Asia +","11","Stocks","2006","Head","452994173.00000","A "
"Asia +","11","Stocks","2005","Head","445338742.00000","A "
"Asia +","11","Stocks","2004","Head","428104959.00000","A "
"Asia +","11","Stocks","2003","Head","413824928.00000","A "
"Asia +","11","Stocks","2002","Head","403460832.00000","A "
"Asia +","11","Stocks","2001","Head","407997978.00000","A "
"Asia +","11","Stocks","2000","Head","414242800.00000","A "
"Asia +","11","Stocks","1999","Head","408270468.00000","A "
"Asia +","11","Stocks","1998","Head","401499270.00000","A "
"Asia +","11","Stocks","1997","Head","394697075.00000","A "
"Asia +","11","Stocks","1996","Head","411946817.00000","A "
"Asia +","11","Stocks","1995","Head","412233904.00000","A "
"Asia +","11","Stocks","1994","Head","417749459.00000","A "
"Asia +","11","Stocks","1993","Head","417123570.00000","A "
"Asia +","11","Stocks","1992","Head","417562922.00000","A "
"Asia +","11","Stocks","1991","Head","348370515.00000","A "
"Asia +","11","Stocks","1990","Head","352297882.00000","A "
"Asia +","11","Stocks","1989","Head","346385165.00000","A "
"Asia +","11","Stocks","1988","Head","329789292.00000","A "
"Asia +","11","Stocks","1987","Head","321413779.00000","A "
"Asia +","11","Stocks","1986","Head","314459695.00000","A "
"Asia +","11","Stocks","1985","Head","314255385.00000","A "
"Asia +","11","Stocks","1984","Head","328600632.00000","A "
"Asia +","11","Stocks","1983","Head","339244126.00000","A "
"Asia +","11","Stocks","1982","Head","338883998.00000","A "
"Asia +","11","Stocks","1981","Head","329372390.00000","A "
"Asia +","11","Stocks","1980","Head","318331081.00000","A "
"Asia +","11","Stocks","1979","Head","309286657.00000","A "
"Asia +","11","Stocks","1978","Head","300830694.00000","A "
"Asia +","11","Stocks","1977","Head","292474198.00000","A "
"Asia +","11","Stocks","1976","Head","290309028.00000","A "
"Asia +","11","Stocks","1975","Head","283834045.00000","A "
"Asia +","11","Stocks","1974","Head","277515778.00000","A "
"Asia +","11","Stocks","1973","Head","266639419.00000","A "
"Asia +","11","Stocks","1972","Head","260662556.00000","A "
"Asia +","11","Stocks","1971","Head","268307222.00000","A "
"Asia +","11","Stocks","1970","Head","263917747.00000","A "
"Asia +","11","Stocks","1969","Head","266414974.00000","A "
"Asia +","11","Stocks","1968","Head","269784084.00000","A "
"Asia +","11","Stocks","1967","Head","260766892.00000","A "
"Asia +","11","Stocks","1966","Head","259677371.00000","A "
"Asia +","11","Stocks","1965","Head","252602916.00000","A "
"Asia +","11","Stocks","1964","Head","243763684.00000","A "
"Asia +","11","Stocks","1963","Head","233145936.00000","A "
"Asia +","11","Stocks","1962","Head","229536258.00000","A "
"Asia +","11","Stocks","1961","Head","232288994.00000","A "
