"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Jordan","11","Stocks","2001","1000 Head","2.00000","F "
"Jordan","11","Stocks","2000","1000 Head","2.00000","F "
"Jordan","11","Stocks","1999","1000 Head","2.00000","F "
"Jordan","11","Stocks","1998","1000 Head","2.00000","F "
"Jordan","11","Stocks","1997","1000 Head","3.00000","F "
"Jordan","11","Stocks","1996","1000 Head","10.00000","F "
"Jordan","11","Stocks","1995","1000 Head","0.00000",""
"Jordan","11","Stocks","1994","1000 Head","0.00000",""
"Jordan","11","Stocks","1993","1000 Head","0.00000",""
"Jordan","11","Stocks","1992","1000 Head","0.00000",""
"Jordan","11","Stocks","1991","1000 Head","0.00000",""
"Jordan","11","Stocks","1990","1000 Head","0.00000",""
"Jordan","11","Stocks","1989","1000 Head","2.00000",""
"Jordan","11","Stocks","1988","1000 Head","2.00000",""
"Jordan","11","Stocks","1987","1000 Head","2.00000",""
"Jordan","11","Stocks","1986","1000 Head","2.00000",""
"Jordan","11","Stocks","1985","1000 Head","2.00000",""
"Jordan","11","Stocks","1984","1000 Head","2.00000",""
"Jordan","11","Stocks","1983","1000 Head","3.00000",""
"Jordan","11","Stocks","1982","1000 Head","4.00000",""
"Jordan","11","Stocks","1981","1000 Head","5.00000",""
"Jordan","11","Stocks","1980","1000 Head","3.00000",""
"Jordan","11","Stocks","1979","1000 Head","3.00000","F "
"Jordan","11","Stocks","1978","1000 Head","3.00000","F "
